agricultural sciences,engineering and technology,humanities,medical and health sciences,natural sciences,social sciences,ecMaxContribution,fundingScheme,duration,month,country,activityType,contributors,proportion_cost,split
0.0,1.0,0.0,0.0,1.0,0.0,150000.0,HORIZON-ERC-POC,549,7,DE,HES,1,,train
0.0,0.0,0.0,1.0,1.0,0.0,150000.0,HORIZON-ERC-POC,549,8,IT,HES,1,,test
0.0,1.0,0.0,1.0,1.0,0.0,150000.0,HORIZON-ERC-POC,547,10,LU,HES,1,,train
0.0,0.0,0.0,0.0,0.0,1.0,150000.0,HORIZON-ERC-POC,547,10,IT,REC,1,,test
0.0,0.0,0.0,1.0,1.0,0.0,150000.0,HORIZON-ERC-POC,548,6,DK,HES,1,,train
0.0,0.0,0.0,0.0,1.0,0.0,1988794.0,HORIZON-ERC,1825,5,ES,REC,1,1.0,test
0.0,0.0,0.0,0.0,1.0,0.0,150000.0,HORIZON-ERC-POC,547,4,ES,REC,1,,train
0.0,0.0,0.0,0.0,2.0,0.0,150000.0,HORIZON-ERC-POC,547,10,IT,HES,2,,train
0.0,0.0,1.0,0.0,2.0,0.0,150000.0,HORIZON-ERC-POC,546,2,BE,REC,1,,train
0.0,0.0,0.0,1.0,2.0,0.0,150000.0,HORIZON-ERC-POC,549,8,BE,REC,1,,train
0.0,1.0,0.0,0.0,1.0,0.0,150000.0,HORIZON-ERC-POC,545,9,BE,HES,2,,train
0.0,0.0,0.0,4.0,0.0,0.0,150000.0,HORIZON-ERC-POC,548,3,IL,HES,2,,train
0.0,1.0,0.0,0.0,0.0,0.0,7270540.74,HORIZON-IA,1277,12,FR,HES,19,0.7736610611256235,train
0.0,2.0,0.0,0.0,2.0,0.0,150000.0,HORIZON-ERC-POC,549,7,ES,REC,1,,train
0.0,1.0,0.0,0.0,1.0,0.0,150000.0,HORIZON-ERC-POC,546,9,IL,HES,1,,train
0.0,0.0,0.0,2.0,0.0,0.0,150000.0,HORIZON-ERC-POC,730,6,IL,HES,1,,train
,,,,,,7497153.28,HORIZON-IA,1460,10,NL,HES,21,,train
0.0,0.0,0.0,1.0,1.0,0.0,150000.0,HORIZON-ERC-POC,547,10,ES,REC,1,,train
0.0,1.0,0.0,0.0,3.0,0.0,150000.0,HORIZON-ERC-POC,549,7,FR,REC,1,,test
0.0,0.0,0.0,0.0,0.0,1.0,150000.0,HORIZON-ERC-POC,547,6,ES,HES,1,,train
0.0,0.0,1.0,0.0,0.0,1.0,150000.0,HORIZON-ERC-POC,549,8,NO,HES,2,,test
0.0,1.0,0.0,0.0,0.0,1.0,150000.0,HORIZON-ERC-POC,699,8,DE,REC,1,,train
,,,,,,7499166.31,HORIZON-IA,1277,10,IT,PRC,26,,train
0.0,0.0,1.0,0.0,0.0,2.0,1980706.0,HORIZON-ERC,1825,4,DE,HES,1,0.9999998737823944,test
,,,,,,7495872.5,HORIZON-IA,1460,11,DE,REC,21,0.9254909114592256,train
0.0,2.0,0.0,0.0,1.0,1.0,8693363.25,HORIZON-IA,1095,10,EL,PRC,30,0.7247745204837895,train
0.0,1.0,0.0,0.0,1.0,0.0,150000.0,HORIZON-ERC-POC,547,6,NL,HES,1,,train
0.0,1.0,0.0,0.0,0.0,0.0,150000.0,HORIZON-ERC-POC,546,1,DE,HES,1,,train
0.0,0.0,0.0,0.0,0.0,1.0,2122524.0,HORIZON-ERC,1825,7,IL,HES,1,1.0,train
0.0,0.0,0.0,0.0,4.0,1.0,2125908.0,HORIZON-ERC,1825,7,DE,HES,1,1.0,train
0.0,1.0,0.0,0.0,3.0,0.0,1989289.0,HORIZON-ERC,1825,6,FI,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1999750.0,HORIZON-ERC,1826,1,DE,HES,1,1.0,train
0.0,1.0,0.0,2.0,0.0,0.0,2000000.0,HORIZON-ERC,1825,7,NL,HES,1,1.0,train
0.0,0.0,0.0,2.0,2.0,0.0,2000000.0,HORIZON-ERC,1825,10,IL,HES,1,1.0,train
0.0,2.0,0.0,1.0,2.0,0.0,2349943.0,HORIZON-ERC,1825,10,ES,REC,1,1.0,train
0.0,0.0,0.0,1.0,4.0,0.0,1999465.0,HORIZON-ERC,1825,5,ES,HES,1,1.0,train
,,,,,,1000000.0,HORIZON-CSA,486,9,BE,OTH,1,0.9580838323353292,train
0.0,1.0,1.0,0.0,1.0,0.0,1999250.0,HORIZON-ERC,1825,5,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1997250.0,HORIZON-ERC,1825,9,DE,HES,1,1.0,train
0.0,0.0,2.0,0.0,1.0,2.0,2263509.0,HORIZON-ERC,1825,9,NO,REC,1,1.0,test
0.0,0.0,0.0,0.0,5.0,0.0,2000000.0,HORIZON-ERC,1825,4,TR,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1988158.0,HORIZON-ERC,1825,10,NL,HES,1,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,2130686.0,HORIZON-ERC,1825,6,FR,REC,1,1.0,train
0.0,0.0,0.0,2.0,2.0,0.0,1999763.0,HORIZON-ERC,1825,6,BE,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,1999980.0,HORIZON-ERC,1825,1,IE,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,3.0,2270511.0,HORIZON-ERC,1825,9,BE,HES,1,1.0,train
0.0,0.0,2.0,0.0,2.0,0.0,1997676.0,HORIZON-ERC,1825,6,FR,REC,2,1.0,train
0.0,1.0,0.0,0.0,2.0,1.0,2133101.0,HORIZON-ERC,1825,1,ES,HES,1,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,2228750.0,HORIZON-ERC,1825,1,IL,HES,1,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,2000000.0,HORIZON-ERC,1825,10,DE,HES,2,1.0,train
0.0,0.0,2.0,0.0,0.0,0.0,1972125.0,HORIZON-ERC,1825,9,FR,HES,1,1.0,train
2.0,0.0,1.0,0.0,1.0,1.0,1999750.0,HORIZON-ERC,1825,10,IE,HES,1,1.0,train
0.0,1.0,0.0,1.0,3.0,0.0,2200287.0,HORIZON-ERC,1825,4,DE,REC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,1999498.0,HORIZON-ERC,1825,6,DK,HES,1,1.0,train
0.0,0.0,1.0,0.0,0.0,1.0,1999951.0,HORIZON-ERC,1825,10,DE,HES,1,1.0,test
0.0,0.0,0.0,2.0,1.0,0.0,2000000.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,test
0.0,1.0,0.0,0.0,2.0,0.0,1999892.5,HORIZON-ERC,1825,6,DE,REC,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,2857135.0,HORIZON-ERC,1826,2,FR,REC,1,1.0,train
0.0,1.0,0.0,1.0,3.0,0.0,2000000.0,HORIZON-ERC,1825,3,DE,OTH,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,2000000.0,HORIZON-ERC,1825,5,NL,HES,1,1.0,train
,,,,,,2479429.0,HORIZON-ERC,1825,8,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1999250.0,HORIZON-ERC,1825,3,DE,HES,1,1.0,train
0.0,1.0,0.0,1.0,2.0,0.0,1800926.0,HORIZON-ERC,1825,4,IT,HES,3,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1995506.0,HORIZON-ERC,1825,2,FR,REC,1,1.0,test
0.0,1.0,1.0,0.0,0.0,2.0,1999888.0,HORIZON-ERC,1825,4,DE,HES,1,1.0,train
0.0,1.0,0.0,0.0,2.0,1.0,2000000.0,HORIZON-ERC,1825,5,SE,HES,1,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,1995289.0,HORIZON-ERC,1825,4,NL,HES,1,1.0,train
0.0,0.0,2.0,0.0,0.0,0.0,1974676.0,HORIZON-ERC,1825,8,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1676870.0,HORIZON-ERC,1825,6,IT,HES,2,1.0,train
0.0,0.0,2.0,0.0,0.0,2.0,1999336.0,HORIZON-ERC,1825,11,NO,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,3000000.0,HORIZON-ERC,1825,6,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1998750.0,HORIZON-ERC,1825,7,BE,HES,1,1.0,train
0.0,1.0,0.0,0.0,3.0,0.0,2289954.0,HORIZON-ERC,1825,2,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1992500.0,HORIZON-ERC,1825,12,DE,REC,1,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,1999863.0,HORIZON-ERC,1825,1,BE,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1970878.0,HORIZON-ERC,1825,8,DK,HES,1,1.0,train
0.0,0.0,1.0,0.0,2.0,2.0,2000000.0,HORIZON-ERC,1825,6,NL,HES,1,1.0,train
0.0,0.0,2.0,0.0,1.0,1.0,1997921.0,HORIZON-ERC,1825,4,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1995843.0,HORIZON-ERC,1825,4,AT,HES,1,1.0,train
0.0,3.0,0.0,0.0,1.0,0.0,1996889.0,HORIZON-ERC,1825,6,IT,REC,1,1.0,train
0.0,0.0,1.0,0.0,1.0,1.0,2000000.0,HORIZON-ERC,1825,5,IL,HES,1,1.0,test
0.0,0.0,0.0,1.0,1.0,1.0,2000000.0,HORIZON-ERC,1825,10,SE,HES,1,1.0,train
,,,,,,1996920.0,HORIZON-ERC,1825,6,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1867187.0,HORIZON-ERC,1826,1,SE,HES,1,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,1951063.0,HORIZON-ERC,1826,2,DE,HES,1,1.0,train
,,,,,,1998084.0,HORIZON-ERC,1825,9,FI,HES,1,1.0,test
0.0,0.0,0.0,0.0,1.0,3.0,1974936.0,HORIZON-ERC,1825,10,DE,HES,2,1.0,test
0.0,1.0,0.0,0.0,1.0,1.0,1999989.0,HORIZON-ERC,1825,4,AT,HES,1,1.0,train
0.0,0.0,2.0,0.0,0.0,2.0,1999913.0,HORIZON-ERC,1825,10,IT,HES,1,1.0,train
0.0,0.0,4.0,0.0,0.0,0.0,2000000.0,HORIZON-ERC,1825,10,DE,HES,1,1.0,test
,,,,,,100000.0,HORIZON-CSA,244,5,SE,PUB,2,1.0,train
0.0,0.0,0.0,2.0,0.0,1.0,1999313.0,HORIZON-ERC,1825,4,DE,HES,1,1.0,train
0.0,0.0,0.0,1.0,1.0,0.0,2000000.0,HORIZON-ERC,1825,5,LU,REC,1,1.0,train
,,,,,,2999463.88,HORIZON-CSA,1460,9,AT,REC,26,,train
1.0,0.0,0.0,0.0,2.0,1.0,1999590.0,HORIZON-ERC,1825,10,BE,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1941033.0,HORIZON-ERC,1825,12,FR,REC,1,1.0,train
0.0,0.0,1.0,0.0,0.0,0.0,1996384.0,HORIZON-ERC,1825,9,NL,HES,1,1.0,train
0.0,2.0,0.0,0.0,0.0,0.0,2265746.0,HORIZON-ERC,1825,6,IE,HES,1,1.0,test
0.0,2.0,0.0,0.0,1.0,0.0,1999712.5,HORIZON-ERC,1825,3,DE,REC,1,1.0,test
0.0,0.0,0.0,0.0,2.0,0.0,1999899.0,HORIZON-ERC,1825,9,DK,HES,1,1.0,train
0.0,0.0,2.0,0.0,0.0,0.0,2000000.0,HORIZON-ERC,1825,9,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,1999496.0,HORIZON-ERC,1825,1,AT,HES,1,1.0,test
,,,,,,2499638.25,HORIZON-CSA,1095,9,BE,OTH,1,1.0,train
0.0,0.0,0.0,0.0,0.0,4.0,1999764.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
0.0,0.0,1.0,0.0,1.0,3.0,1739250.0,HORIZON-ERC,1825,10,AT,HES,1,1.0,train
0.0,2.0,0.0,0.0,3.0,0.0,2119133.0,HORIZON-EIC,1094,4,DK,PRC,6,1.0,train
0.0,1.0,0.0,0.0,3.0,0.0,1999415.0,HORIZON-ERC,1825,6,DE,REC,1,1.0,train
0.0,0.0,0.0,5.0,0.0,0.0,1999901.0,HORIZON-ERC,1825,6,DE,HES,1,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,1999984.0,HORIZON-ERC,1825,6,FR,REC,1,1.0,train
1.0,0.0,0.0,0.0,2.0,0.0,1998826.0,HORIZON-ERC,1825,2,DE,HES,2,1.0,train
0.0,0.0,0.0,2.0,3.0,0.0,2000000.0,HORIZON-ERC,1825,5,DE,HES,1,1.0,test
0.0,0.0,1.0,0.0,1.0,0.0,1995000.0,HORIZON-ERC,1825,9,BE,HES,1,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,1999924.0,HORIZON-ERC,1825,6,DE,HES,2,1.0,test
0.0,1.0,0.0,0.0,2.0,2.0,1985268.0,HORIZON-ERC,1825,9,ES,HES,1,1.0,train
1.0,1.0,0.0,0.0,2.0,0.0,1999625.0,HORIZON-ERC,1825,6,IT,HES,1,1.0,train
0.0,0.0,2.0,0.0,0.0,0.0,1864059.0,HORIZON-ERC,1825,5,IT,HES,1,1.0,train
0.0,0.0,1.0,0.0,3.0,0.0,2000000.0,HORIZON-ERC,1825,10,EL,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,1.0,2000000.0,HORIZON-ERC,1825,5,NL,HES,1,1.0,train
0.0,0.0,0.0,2.0,1.0,0.0,2432705.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,train
0.0,1.0,0.0,0.0,3.0,0.0,1997500.0,HORIZON-ERC,1825,2,IL,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1999640.0,HORIZON-ERC,1825,2,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,2000000.0,HORIZON-ERC,1825,10,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1940875.0,HORIZON-ERC,1825,9,BE,HES,1,1.0,train
0.0,2.0,0.0,0.0,2.0,0.0,1999608.0,HORIZON-ERC,1825,5,PT,HES,1,1.0,train
0.0,0.0,0.0,1.0,1.0,1.0,2000000.0,HORIZON-ERC,1825,5,DK,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,2000000.0,HORIZON-ERC,1825,5,NL,HES,1,1.0,train
0.0,0.0,0.0,1.0,3.0,0.0,1999943.0,HORIZON-ERC,1825,5,FI,HES,1,1.0,train
0.0,0.0,0.0,1.0,3.0,0.0,2543230.0,HORIZON-ERC,1825,6,ES,REC,1,1.0,train
1.0,0.0,0.0,0.0,1.0,0.0,2000000.0,HORIZON-ERC,1825,6,ES,HES,1,1.0,test
0.0,0.0,1.0,0.0,0.0,0.0,1999401.0,HORIZON-ERC,1825,6,NL,REC,1,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,2000000.0,HORIZON-ERC,1825,8,DE,REC,1,1.0,test
0.0,0.0,0.0,0.0,0.0,1.0,1989816.0,HORIZON-ERC,1825,1,SE,HES,1,1.0,test
0.0,0.0,0.0,0.0,1.0,1.0,1999734.0,HORIZON-ERC,1825,7,AT,HES,1,1.0,test
0.0,0.0,0.0,0.0,1.0,0.0,2331823.0,HORIZON-ERC,1825,11,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1444033.0,HORIZON-ERC,1825,6,IT,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,2000000.0,HORIZON-ERC,1825,7,ES,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,2000000.0,HORIZON-ERC,1825,6,SE,HES,1,1.0,train
1.0,0.0,0.0,0.0,3.0,0.0,1999094.0,HORIZON-ERC,1825,9,BE,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1997101.0,HORIZON-ERC,1825,9,FI,REC,1,1.0,train
,,,,,,1981951.0,HORIZON-ERC,1825,6,AT,REC,1,1.0,train
0.0,1.0,0.0,0.0,2.0,1.0,1998351.0,HORIZON-ERC,1825,12,DK,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1999990.0,HORIZON-ERC,1825,7,DE,HES,3,1.0,train
,,,,,,100000.0,HORIZON-CSA,305,4,ES,REC,1,0.6062029719100698,train
0.0,0.0,0.0,1.0,0.0,1.0,1999865.0,HORIZON-ERC,1886,5,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1999575.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,2.0,0.0,0.0,0.0,0.0,2000000.0,HORIZON-ERC,1825,9,NO,HES,1,1.0,train
0.0,0.0,2.0,0.0,1.0,0.0,2000000.0,HORIZON-ERC,1825,10,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1236738.0,HORIZON-ERC,1825,1,FR,HES,2,1.0,train
0.0,0.0,1.0,0.0,0.0,0.0,1684949.0,HORIZON-ERC,1825,10,AT,REC,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1998383.0,HORIZON-ERC,1826,2,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,2000000.0,HORIZON-ERC,1825,5,NL,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1999970.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,1999455.0,HORIZON-ERC,1825,3,IT,REC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1999438.0,HORIZON-ERC,1825,1,IT,REC,2,1.0,test
0.0,0.0,2.0,0.0,0.0,0.0,1999493.0,HORIZON-ERC,1825,9,PT,HES,1,1.0,train
0.0,0.0,0.0,5.0,0.0,0.0,2000000.0,HORIZON-ERC,1825,9,FR,REC,2,1.0,test
0.0,0.0,0.0,3.0,2.0,0.0,1995582.0,HORIZON-ERC,1825,3,IT,REC,1,1.0,test
,,,,,,1999473.0,HORIZON-ERC,1825,7,DE,REC,1,1.0,test
,,,,,,8000000.0,HORIZON-RIA,1095,7,ES,REC,21,0.9999996875000976,train
,,,,,,6000000.0,HORIZON-RIA,1095,7,ES,REC,19,0.99999979166671,train
0.0,0.0,0.0,0.0,1.0,0.0,1996250.0,HORIZON-ERC,1825,7,IT,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,2000000.0,HORIZON-ERC,1825,7,FI,HES,1,1.0,train
0.0,2.0,0.0,0.0,0.0,0.0,6000000.0,HORIZON-RIA,1095,7,ES,REC,19,0.99999979166671,test
0.0,0.0,0.0,2.0,0.0,0.0,1994315.0,HORIZON-ERC,1825,5,FR,HES,2,1.0,train
0.0,4.0,0.0,0.0,0.0,0.0,25000000.0,HORIZON-IA,1095,7,ES,REC,20,0.1765003820272049,train
0.0,1.0,0.0,0.0,0.0,0.0,7000000.0,HORIZON-IA,1095,11,ES,REC,20,0.9999998214286032,test
0.0,1.0,0.0,0.0,3.0,0.0,1999224.0,HORIZON-ERC,1825,10,BE,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,2374014.0,HORIZON-ERC,1825,11,NL,HES,1,1.0,train
0.0,1.0,0.0,2.0,0.0,0.0,2579608.0,HORIZON-ERC,1825,6,IE,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1396400.0,HORIZON-ERC,1825,9,IT,HES,1,1.0,test
0.0,0.0,0.0,1.0,0.0,0.0,1965525.0,HORIZON-ERC,1826,2,ES,HES,1,1.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1999868.75,HORIZON-ERC,1825,5,DE,REC,1,1.0,train
0.0,3.0,0.0,0.0,1.0,0.0,1994165.0,HORIZON-ERC,1825,3,DE,HES,1,1.0,test
0.0,0.0,2.0,0.0,0.0,0.0,1993335.0,HORIZON-ERC,1825,6,ES,REC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1999288.0,HORIZON-ERC,1825,8,DK,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1999525.0,HORIZON-ERC,1825,5,DE,HES,1,1.0,test
0.0,1.0,0.0,0.0,3.0,0.0,2425000.0,HORIZON-ERC,1825,1,DE,REC,1,1.0,test
0.0,0.0,1.0,0.0,2.0,0.0,1988674.0,HORIZON-ERC,1825,6,AT,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,1.0,2631000.0,HORIZON-ERC,1825,3,BE,HES,1,1.0,train
0.0,0.0,1.0,0.0,2.0,0.0,1999434.0,HORIZON-ERC,1825,9,FR,HES,2,1.0,train
0.0,0.0,0.0,3.0,1.0,0.0,1994895.0,HORIZON-ERC,1825,3,FI,HES,2,1.0,train
,,,,,,3360000.0,HORIZON-TMA-MSCA-Cofund-D,1826,11,FI,HES,27,,train
0.0,0.0,0.0,1.0,0.0,0.0,1999754.0,HORIZON-ERC,1825,4,FI,HES,1,1.0,train
0.0,0.0,0.0,1.0,3.0,0.0,2000000.0,HORIZON-ERC,1826,12,IL,HES,1,1.0,train
,,,,,,1997500.0,HORIZON-ERC,1825,5,SE,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1993224.0,HORIZON-ERC,1825,9,AT,HES,1,1.0,train
1.0,1.0,0.0,0.0,1.0,0.0,1997500.0,HORIZON-ERC,1825,9,DE,REC,1,1.0,train
0.0,3.0,0.0,0.0,2.0,0.0,1998615.0,HORIZON-ERC,1825,5,ES,REC,1,1.0,train
0.0,0.0,1.0,1.0,0.0,0.0,2000000.0,HORIZON-ERC,1825,6,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1999720.0,HORIZON-ERC,1825,6,DE,HES,1,1.0,train
0.0,0.0,1.0,0.0,0.0,1.0,1999999.0,HORIZON-ERC,1825,6,NL,REC,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,2000000.0,HORIZON-ERC,1825,2,NL,HES,1,1.0,test
0.0,0.0,0.0,2.0,3.0,0.0,1996986.0,HORIZON-ERC,1825,7,DK,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1992863.0,HORIZON-ERC,1825,6,FR,REC,1,1.0,train
1.0,0.0,0.0,0.0,4.0,0.0,1999858.0,HORIZON-ERC,1825,5,NO,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,1992959.0,HORIZON-ERC,1825,2,FR,REC,1,1.0,test
0.0,0.0,2.0,0.0,1.0,0.0,2632975.0,HORIZON-ERC,1825,10,NO,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,4.0,1994648.0,HORIZON-ERC,1825,10,AT,HES,1,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,1998750.0,HORIZON-ERC,1825,5,NL,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1999854.0,HORIZON-ERC,1825,3,SE,HES,1,1.0,train
0.0,0.0,0.0,2.0,1.0,0.0,1998273.0,HORIZON-ERC,1825,9,ES,REC,1,1.0,train
0.0,1.0,1.0,0.0,0.0,0.0,2000000.0,HORIZON-ERC,1825,9,DK,REC,5,1.0,train
0.0,0.0,0.0,0.0,0.0,4.0,1703225.0,HORIZON-ERC,1825,2,ES,REC,2,1.0,test
0.0,0.0,0.0,2.0,1.0,0.0,1999983.0,HORIZON-ERC,1825,6,SE,HES,1,1.0,train
0.0,0.0,0.0,2.0,2.0,0.0,1950000.0,HORIZON-ERC,1825,12,FR,REC,1,1.0,train
0.0,1.0,0.0,0.0,0.0,0.0,1917188.0,HORIZON-ERC,1825,9,DE,REC,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1814566.0,HORIZON-ERC,1825,10,SE,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,2000000.0,HORIZON-ERC,1825,4,FR,REC,2,1.0,train
1.0,0.0,0.0,1.0,2.0,0.0,1999141.0,HORIZON-ERC,1825,12,ES,OTH,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1999233.0,HORIZON-ERC,1825,6,NL,HES,1,1.0,train
0.0,2.0,0.0,2.0,0.0,0.0,1999021.0,HORIZON-ERC,1825,6,NL,HES,1,1.0,test
0.0,0.0,0.0,2.0,1.0,0.0,1991225.0,HORIZON-ERC,1825,10,IT,HES,1,1.0,test
0.0,2.0,0.0,0.0,3.0,0.0,1909500.0,HORIZON-ERC,1825,3,EE,HES,1,1.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1999591.0,HORIZON-ERC,1825,5,DK,HES,1,1.0,train
0.0,0.0,0.0,2.0,1.0,0.0,1999934.0,HORIZON-ERC,1825,5,DK,PUB,1,1.0,train
0.0,0.0,0.0,1.0,3.0,0.0,1999008.0,HORIZON-ERC,1825,5,ES,REC,1,1.0,test
,,,,,,2992875.0,HORIZON-ERC,1825,1,IT,REC,1,1.0,train
1.0,0.0,0.0,0.0,1.0,0.0,1999660.0,HORIZON-ERC,1825,9,CZ,REC,1,1.0,test
0.0,0.0,0.0,2.0,0.0,1.0,2193224.0,HORIZON-ERC,1825,12,DE,HES,2,1.0,train
0.0,0.0,0.0,2.0,1.0,0.0,2000000.0,HORIZON-ERC,1825,6,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1998471.0,HORIZON-ERC,1825,5,DE,REC,2,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1999784.0,HORIZON-ERC,1825,3,NL,HES,1,0.9999996999676865,test
0.0,0.0,0.0,4.0,1.0,0.0,2000000.0,HORIZON-ERC,1825,9,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1990221.0,HORIZON-ERC,1825,4,DE,REC,1,1.0,train
1.0,0.0,2.0,0.0,1.0,0.0,1999969.0,HORIZON-ERC,1825,6,IT,HES,3,1.0,train
1.0,0.0,0.0,1.0,1.0,1.0,1999684.0,HORIZON-ERC,1825,9,NL,HES,1,1.0,test
0.0,0.0,0.0,4.0,1.0,0.0,1999819.0,HORIZON-ERC,1825,3,DE,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,1999039.0,HORIZON-ERC,1825,4,FR,REC,1,1.0,train
1.0,1.0,0.0,0.0,2.0,0.0,2976479.0,HORIZON-ERC,1825,9,DE,HES,1,1.0,train
0.0,0.0,0.0,4.0,1.0,0.0,1999000.0,HORIZON-ERC,1825,4,DE,HES,1,1.0,test
0.0,1.0,0.0,0.0,1.0,0.0,1999144.0,HORIZON-ERC,1825,9,ES,REC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1999975.0,HORIZON-ERC,1825,10,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1999491.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1997828.0,HORIZON-ERC,1825,9,DE,HES,1,1.0,train
0.0,3.0,0.0,0.0,1.0,0.0,1996143.0,HORIZON-ERC,1826,1,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1998966.0,HORIZON-ERC,1825,12,DE,HES,1,1.0,train
0.0,0.0,0.0,2.0,1.0,1.0,1999838.0,HORIZON-ERC,1825,6,DE,HES,1,1.0,train
0.0,0.0,1.0,0.0,0.0,1.0,1999019.0,HORIZON-ERC,1825,9,IL,HES,1,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,1987368.75,HORIZON-ERC,1825,9,BE,HES,1,1.0,test
0.0,0.0,0.0,1.0,2.0,0.0,2000000.0,HORIZON-ERC,1826,1,NO,HES,1,1.0,train
0.0,0.0,0.0,2.0,3.0,0.0,1999991.0,HORIZON-ERC,1825,4,IE,HES,1,1.0,train
